vintage,state_fips,measure,cut,wage_bill_usd,share_of_bill_scored,share_of_bill_exposed,occupations
2023,49,felten_aioe,0.8410071,100639248800.0,0.806577667936647,0.4249206685030768,703
2023,50,felten_aioe,0.8410071,17695846000.0,0.8145889888508298,0.38731124289242086,521
2023,51,felten_aioe,0.8410071,263384029700.0,0.750369817885735,0.4489339619731253,732
2023,53,felten_aioe,0.8410071,266788469600.0,0.7581199303824786,0.4286157691850241,750
2023,54,felten_aioe,0.8410071,35302543000.0,0.8184878324487842,0.34217124420307654,631
2023,55,felten_aioe,0.8410071,171115813700.0,0.7895381711292999,0.3791002650724365,735
2023,56,felten_aioe,0.8410071,15099553600.0,0.839437299656329,0.28264578935038015,493
2023,66,felten_aioe,0.8410071,2069600900.0,0.8786512897245068,0.39154761659263415,209
2023,72,felten_aioe,0.8410071,30773259900.0,0.8617900113988248,0.4016195270543597,537
2023,78,felten_aioe,0.8410071,1376417200.0,0.8851678836910786,0.3816861071392428,171
2024,01,felten_aioe,0.8410071,113004917200.0,0.8294360831583354,0.3679644984683132,679
2024,02,felten_aioe,0.8410071,22493593900.0,0.8322899836828653,0.3610664147368515,510
2024,04,felten_aioe,0.8410071,207063167600.0,0.8089292438700237,0.40195246346705055,667
2024,05,felten_aioe,0.8410071,67040975100.0,0.8332856856075174,0.3551275172592427,646
2024,06,felten_aioe,0.8410071,1428291578900.0,0.7767261286763301,0.4572667960713548,771
2024,08,felten_aioe,0.8410071,210618337100.0,0.7765865619874368,0.449261457288521,695
2024,09,felten_aioe,0.8410071,124665230300.0,0.8159406608820904,0.4574001576398918,640
2024,10,felten_aioe,0.8410071,30073334600.0,0.8071819544747126,0.4488026172814911,480
2024,11,felten_aioe,0.8410071,75028206300.0,0.8239358255856372,0.6758858945474528,440
2024,12,felten_aioe,0.8410071,606717113100.0,0.8216931493043789,0.41385460869818286,750
2024,13,felten_aioe,0.8410071,299006945200.0,0.8001741572924508,0.4317673381086867,732
2024,15,felten_aioe,0.8410071,39623242400.0,0.8284265625874171,0.3454589910755833,510
2024,16,felten_aioe,0.8410071,46999924600.0,0.8211495790357076,0.3476591211274846,609
2024,17,felten_aioe,0.8410071,408224914100.0,0.8135126542488506,0.41844157014807326,715
2024,18,felten_aioe,0.8410071,185984047000.0,0.8038163714116835,0.34596285783667696,738
2024,19,felten_aioe,0.8410071,90169742800.0,0.8180474315381988,0.36960538677817567,691
2024,20,felten_aioe,0.8410071,82579300400.0,0.8088139918414712,0.3888249216361936,654
2024,21,felten_aioe,0.8410071,109762713200.0,0.8143839405383795,0.3407977536526816,697
2024,22,felten_aioe,0.8410071,103591472600.0,0.8463001355190698,0.33075723949822156,659
2024,23,felten_aioe,0.8410071,39005129600.0,0.8105541533696122,0.36681484187679025,605
2024,24,felten_aioe,0.8410071,205286049100.0,0.767695390363475,0.47626864245598916,708
2024,25,felten_aioe,0.8410071,295656016400.0,0.8023504195465444,0.4987487832420117,669
2024,26,felten_aioe,0.8410071,275955232000.0,0.7987148274108461,0.3936722469976804,755
2024,27,felten_aioe,0.8410071,199411376800.0,0.7831763297870175,0.42739137960767626,699
2024,28,felten_aioe,0.8410071,56320216400.0,0.8416667287521289,0.326263936653449,638
2024,29,felten_aioe,0.8410071,170845518700.0,0.815728741733745,0.3800424809634654,710
2024,30,felten_aioe,0.8410071,28509856500.0,0.8303736253460272,0.3599362737750844,583
2024,31,felten_aioe,0.8410071,60359658200.0,0.8164316709136037,0.3822714599146616,644
2024,32,felten_aioe,0.8410071,87746031800.0,0.8385009884857266,0.3186307655592947,631
2024,33,felten_aioe,0.8410071,43743168400.0,0.791546359499647,0.3754798667012304,598
2024,34,felten_aioe,0.8410071,318774786500.0,0.7976422134628267,0.46454009185024153,711
2024,35,felten_aioe,0.8410071,49828471700.0,0.8068850965782279,0.39585885698149326,610
2024,36,felten_aioe,0.8410071,761612876700.0,0.7955616377251307,0.497541175288846,751
2024,37,felten_aioe,0.8410071,299615851900.0,0.7967007659516963,0.4249572108558986,740
2024,38,felten_aioe,0.8410071,25440813900.0,0.8297267761547519,0.30545923834253136,539
2024,39,felten_aioe,0.8410071,340125146900.0,0.7983201118023537,0.3863827657881495,758
2024,40,felten_aioe,0.8410071,91811404600.0,0.8328747984321765,0.3565529726599811,673
2024,41,felten_aioe,0.8410071,134637520500.0,0.7825638463090978,0.39999935024293604,717
2024,42,felten_aioe,0.8410071,380182591800.0,0.8097227070353199,0.4141253016046576,760
2024,44,felten_aioe,0.8410071,32359118000.0,0.7949513271653449,0.4255717823266138,484
2024,45,felten_aioe,0.8410071,127891581600.0,0.8135781643973351,0.38641453511247653,700
2024,46,felten_aioe,0.8410071,24248800800.0,0.8301179165940445,0.3426445117689759,555
2024,47,felten_aioe,0.8410071,190168149200.0,0.8175164887180802,0.39378574581827613,716
2024,48,felten_aioe,0.8410071,868306838700.0,0.804555335238315,0.41823507703106383,775
2024,49,felten_aioe,0.8410071,105885273500.0,0.7955178677420142,0.4208267691001837,686
2024,50,felten_aioe,0.8410071,19045809200.0,0.8106214148149715,0.4028170313341703,524
2024,51,felten_aioe,0.8410071,285859960700.0,0.7651018745837251,0.4640515888713149,712
2024,53,felten_aioe,0.8410071,284866604900.0,0.7534227522925766,0.4324221316240393,743
2024,54,felten_aioe,0.8410071,37930381300.0,0.8188179589958406,0.33559262106803817,628
2024,55,felten_aioe,0.8410071,179080281600.0,0.8016179269845419,0.38180531721032424,727
2024,56,felten_aioe,0.8410071,16189787000.0,0.8410146964873596,0.2898331097801262,498
2024,66,felten_aioe,0.8410071,2040905800.0,0.8758758978488865,0.3654542604577965,195
2024,72,felten_aioe,0.8410071,32714500400.0,0.8520360744986343,0.3986637013874019,529
2024,78,felten_aioe,0.8410071,1410007300.0,0.8930289935378348,0.37375234021830445,166
